"full_date","n_obv","min_temp","min_temp_time","max_temp","max_temp_time"
2018-11-28,84,16.1,"28/11/2018 22:30",20.1,"28/11/2018 2:30"
2018-11-29,81,15.2,"29/11/2018 1:00",21.9,"29/11/2018 15:00"
2018-11-30,48,13.4,"30/11/2018 5:00",23.8,"30/11/2018 14:30"
2018-12-01,49,16,"1/12/2018 0:00",25.9,"1/12/2018 14:30"
2018-12-02,81,14.8,"2/12/2018 4:10",33.6,"2/12/2018 14:30"
2018-12-03,51,14.3,"3/12/2018 5:00",30.7,"3/12/2018 15:00"
2018-12-04,52,16.8,"4/12/2018 23:00",22.6,"4/12/2018 12:30"
2018-12-05,56,16.5,"5/12/2018 0:00",21.3,"5/12/2018 16:00"
2018-12-06,59,17.3,"6/12/2018 3:30",24.9,"6/12/2018 13:00"
2018-12-07,55,13.8,"7/12/2018 4:30",25.4,"7/12/2018 14:30"
2018-12-08,48,14.8,"8/12/2018 5:00",27,"8/12/2018 14:00"
2018-12-09,48,16.9,"9/12/2018 5:00",27.1,"9/12/2018 13:30"
2018-12-10,48,20.6,"10/12/2018 23:00",26.5,"10/12/2018 13:00"
2018-12-11,48,19.9,"11/12/2018 21:00",22.5,"11/12/2018 9:00"
2018-12-12,57,16.9,"12/12/2018 4:30",23.6,"12/12/2018 11:30"
2018-12-13,53,18.5,"13/12/2018 22:30",28,"13/12/2018 12:30"
2018-12-14,61,19.1,"14/12/2018 0:00",25.4,"14/12/2018 12:30"
2018-12-15,58,21,"15/12/2018 16:30",27.7,"15/12/2018 11:30"
2018-12-16,67,20.8,"16/12/2018 3:00",29.5,"16/12/2018 12:00"
2018-12-17,50,19.2,"17/12/2018 5:00",29.4,"17/12/2018 13:30"
2018-12-18,53,20.8,"18/12/2018 23:30",25.7,"18/12/2018 13:30"
2018-12-19,69,20.4,"19/12/2018 2:30",23.6,"19/12/2018 14:00"
2018-12-20,79,18.4,"20/12/2018 3:30",29.3,"20/12/2018 15:00"
2018-12-21,51,18.9,"21/12/2018 23:30",22.9,"21/12/2018 12:00"
2018-12-22,65,16.6,"22/12/2018 21:30",20.7,"22/12/2018 15:30"
2018-12-23,62,14.4,"23/12/2018 23:00",22.5,"23/12/2018 11:30"
2018-12-24,48,12,"24/12/2018 5:00",24.9,"24/12/2018 11:30"
2018-12-25,48,16.1,"25/12/2018 5:00",29.3,"25/12/2018 13:30"
2018-12-26,56,17.6,"26/12/2018 4:00",30.4,"26/12/2018 12:00"
2018-12-27,65,17.9,"27/12/2018 4:12",32.1,"27/12/2018 12:00"
2018-12-28,48,19,"28/12/2018 4:30",33.6,"28/12/2018 12:30"
2018-12-29,48,18.6,"29/12/2018 5:00",33.9,"29/12/2018 12:30"
2018-12-30,48,19.2,"30/12/2018 4:00",35.4,"30/12/2018 11:30"
2018-12-31,63,19.9,"31/12/2018 3:00",32.8,"31/12/2018 12:00"
2019-01-01,52,21.7,"1/1/2019 5:00",32.8,"1/1/2019 13:30"
2019-01-02,48,21.3,"2/1/2019 2:30",28.9,"2/1/2019 14:00"
2019-01-03,48,21.6,"3/1/2019 0:30",27.2,"3/1/2019 15:00"
2019-01-04,54,19,"4/1/2019 4:00",29.8,"4/1/2019 13:30"
2019-01-05,74,19.3,"5/1/2019 23:00",37.9,"5/1/2019 11:00"
2019-01-06,52,17.9,"6/1/2019 6:30",21.1,"6/1/2019 13:30"
2019-01-07,55,19.4,"7/1/2019 0:30",22.6,"7/1/2019 18:00"
2019-01-08,60,20.4,"8/1/2019 3:30",28.8,"8/1/2019 15:00"
2019-01-09,54,20.4,"9/1/2019 4:30",29.7,"9/1/2019 10:00"
2019-01-10,51,20.6,"10/1/2019 21:30",22.3,"10/1/2019 12:00"
2019-01-11,55,20.7,"11/1/2019 2:30",27.5,"11/1/2019 11:30"
2019-01-12,54,19.3,"12/1/2019 4:30",32.9,"12/1/2019 13:00"
2019-01-13,48,21.3,"13/1/2019 23:00",26.2,"13/1/2019 13:30"
2019-01-14,49,21,"14/1/2019 2:00",28.4,"14/1/2019 14:00"
2019-01-15,48,22.1,"15/1/2019 5:00",29.9,"15/1/2019 12:30"
2019-01-16,48,21.4,"16/1/2019 5:00",31.8,"16/1/2019 15:00"
2019-01-17,48,22.8,"17/1/2019 6:00",33.2,"17/1/2019 12:30"
2019-01-18,48,23.2,"18/1/2019 0:30",34.6,"18/1/2019 13:00"
2019-01-19,56,21.5,"19/1/2019 23:30",26.3,"19/1/2019 9:00"
2019-01-20,50,21.1,"20/1/2019 2:00",25.2,"20/1/2019 14:30"
2019-01-21,62,21.8,"21/1/2019 3:30",26.3,"21/1/2019 11:00"
2019-01-22,48,19.8,"22/1/2019 4:30",31.7,"22/1/2019 14:00"
2019-01-23,56,21.5,"23/1/2019 3:00",29.4,"23/1/2019 10:00"
2019-01-24,52,21.7,"24/1/2019 8:00",26.7,"24/1/2019 14:00"
2019-01-25,48,21.2,"25/1/2019 5:30",32.6,"25/1/2019 13:00"
2019-01-26,50,22,"26/1/2019 4:30",33.6,"26/1/2019 10:30"
2019-01-27,67,22,"27/1/2019 4:00",35.5,"27/1/2019 12:00"
2019-01-28,55,22.6,"28/1/2019 5:30",27.5,"28/1/2019 15:30"
2019-01-29,48,22.4,"29/1/2019 5:00",30.4,"29/1/2019 14:30"
2019-01-30,48,22.1,"30/1/2019 5:00",31,"30/1/2019 12:30"
2019-01-31,55,20.6,"31/1/2019 23:30",38.8,"31/1/2019 16:30"
2019-02-01,63,17.8,"1/2/2019 6:00",21.2,"1/2/2019 10:30"
2019-02-02,63,20,"2/2/2019 0:00",25.9,"2/2/2019 15:00"
2019-02-03,55,19.5,"3/2/2019 5:00",29.9,"3/2/2019 11:00"
2019-02-04,52,20.3,"4/2/2019 5:30",32,"4/2/2019 12:00"
2019-02-05,48,22.8,"5/2/2019 5:30",26.5,"5/2/2019 13:30"
2019-02-06,59,20.1,"6/2/2019 5:13",29.2,"6/2/2019 11:30"
2019-02-07,51,19.3,"7/2/2019 5:30",29.3,"7/2/2019 12:30"
2019-02-08,56,20.2,"8/2/2019 19:00",31.9,"8/2/2019 12:30"
2019-02-09,52,19.1,"9/2/2019 5:30",32.4,"9/2/2019 12:30"
2019-02-10,48,14.8,"10/2/2019 5:30",23.5,"10/2/2019 15:30"
2019-02-11,48,15,"11/2/2019 5:30",27.7,"11/2/2019 13:00"
2019-02-12,74,16.4,"12/2/2019 5:37",36,"12/2/2019 15:30"
2019-02-13,52,18.9,"13/2/2019 5:00",24.7,"13/2/2019 11:00"
2019-02-14,48,15.9,"14/2/2019 6:00",25.3,"14/2/2019 14:00"
2019-02-15,48,15.3,"15/2/2019 5:30",27,"15/2/2019 13:00"
2019-02-16,48,16.8,"16/2/2019 5:30",27.4,"16/2/2019 14:30"
2019-02-17,52,16.6,"17/2/2019 5:00",30,"17/2/2019 12:00"
2019-02-18,48,17.5,"18/2/2019 5:00",30.7,"18/2/2019 13:00"
2019-02-19,61,19.2,"19/2/2019 23:00",28.9,"19/2/2019 9:30"
2019-02-20,67,18.5,"20/2/2019 6:00",22.3,"20/2/2019 13:30"
2019-02-21,54,19,"21/2/2019 20:47",23.3,"21/2/2019 12:30"
2019-02-22,64,18.2,"22/2/2019 5:00",22.7,"22/2/2019 12:22"
2019-02-23,77,18.3,"23/2/2019 9:04",22.6,"23/2/2019 15:39"
2019-02-24,48,19.3,"24/2/2019 23:00",23.8,"24/2/2019 12:30"
2019-02-25,54,15.2,"25/2/2019 23:30",24.7,"25/2/2019 13:00"
2019-02-26,48,13,"26/2/2019 5:30",27.1,"26/2/2019 13:00"
2019-02-27,55,15.7,"27/2/2019 5:30",25.5,"27/2/2019 12:00"
2019-02-28,51,18.3,"28/2/2019 5:52",28,"28/2/2019 12:00"
2019-03-01,48,19,"1/3/2019 5:30",27.9,"1/3/2019 12:00"
2019-03-02,57,19.1,"2/3/2019 5:00",27.8,"2/3/2019 12:30"
2019-03-03,52,17.7,"3/3/2019 5:45",28.5,"3/3/2019 12:30"
2019-03-04,58,18,"4/3/2019 5:30",29.6,"4/3/2019 11:30"
2019-03-05,48,18.5,"5/3/2019 5:30",29.2,"5/3/2019 14:00"
2019-03-06,60,18.5,"6/3/2019 23:30",35.2,"6/3/2019 12:08"
2019-03-07,48,16.9,"7/3/2019 6:30",21.6,"7/3/2019 13:00"
2019-03-08,48,16.9,"8/3/2019 0:00",27.7,"8/3/2019 12:00"
2019-03-09,51,18.9,"9/3/2019 23:30",24.3,"9/3/2019 11:30"
2019-03-10,57,17.2,"10/3/2019 5:00",29.9,"10/3/2019 14:30"
2019-03-11,48,21.5,"11/3/2019 2:00",26.4,"11/3/2019 13:00"
2019-03-12,55,18.9,"12/3/2019 6:00",34.6,"12/3/2019 15:00"
2019-03-13,60,18.7,"13/3/2019 5:00",22.5,"13/3/2019 23:30"
2019-03-14,70,17.6,"14/3/2019 23:08",27,"14/3/2019 14:00"
2019-03-15,62,15.9,"15/3/2019 6:00",22.9,"15/3/2019 15:30"
2019-03-16,68,18.7,"15/3/2019 23:55",23.9,"16/3/2019 13:30"
2019-03-17,75,17.7,"17/3/2019 10:00",21.6,"17/3/2019 4:30"
2019-03-18,64,17.5,"18/3/2019 0:30",21.7,"18/3/2019 12:30"
2019-03-19,63,17.9,"19/3/2019 5:00",24.8,"19/3/2019 14:30"
2019-03-20,54,18.6,"20/3/2019 5:30",25.3,"20/3/2019 12:30"
2019-03-21,56,18.2,"21/3/2019 4:30",25.6,"21/3/2019 13:00"
2019-03-22,48,18.3,"22/3/2019 2:00",25.3,"22/3/2019 12:30"
2019-03-23,52,16.8,"23/3/2019 5:00",28.4,"23/3/2019 13:30"
2019-03-24,48,20.7,"24/3/2019 1:30",31.2,"24/3/2019 11:30"
2019-03-25,48,19.8,"25/3/2019 7:30",26.2,"25/3/2019 16:00"
2019-03-26,48,15.4,"26/3/2019 23:00",25.2,"26/3/2019 15:00"
2019-03-27,48,11.7,"27/3/2019 5:00",22,"27/3/2019 11:00"
2019-03-28,48,16.2,"28/3/2019 4:30",25.4,"28/3/2019 13:00"
2019-03-29,48,14,"29/3/2019 6:00",27.2,"29/3/2019 13:00"
2019-03-30,70,13.6,"30/3/2019 22:00",26,"30/3/2019 13:30"
2019-03-31,50,10.2,"31/3/2019 6:30",20.9,"31/3/2019 14:00"
2019-04-01,48,10.5,"1/4/2019 5:30",20.7,"1/4/2019 12:00"
2019-04-02,61,13.7,"2/4/2019 5:30",21.8,"2/4/2019 10:30"
2019-04-03,59,13.7,"3/4/2019 3:00",26.1,"3/4/2019 14:00"
2019-04-04,74,14,"4/4/2019 5:28",22.6,"4/4/2019 9:30"
2019-04-05,61,15.8,"5/4/2019 23:30",21.3,"5/4/2019 14:30"
2019-04-06,48,15.3,"6/4/2019 0:00",29,"6/4/2019 15:00"
2019-04-07,51,15.6,"7/4/2019 23:30",26.7,"7/4/2019 12:30"
2019-04-08,50,13.8,"8/4/2019 5:30",33,"8/4/2019 15:00"
2019-04-09,51,15.6,"9/4/2019 4:30",26.9,"9/4/2019 11:30"
2019-04-10,48,11.4,"10/4/2019 6:00",18.8,"10/4/2019 14:00"
2019-04-11,48,9.7,"11/4/2019 5:00",19.6,"11/4/2019 15:00"
2019-04-12,48,11.3,"12/4/2019 2:00",21.4,"12/4/2019 15:30"
2019-04-13,52,11.1,"13/4/2019 4:24",26.2,"13/4/2019 14:30"
2019-04-14,48,13.4,"14/4/2019 23:30",22.1,"14/4/2019 11:30"
2019-04-15,48,12.1,"15/4/2019 6:30",22.5,"15/4/2019 11:00"
2019-04-16,52,12,"16/4/2019 6:30",23.1,"16/4/2019 12:00"
2019-04-17,61,12.7,"17/4/2019 5:12",25.1,"17/4/2019 13:00"
2019-04-18,61,12.4,"18/4/2019 6:30",26.4,"18/4/2019 13:30"
2019-04-19,57,15,"19/4/2019 4:00",23.3,"19/4/2019 14:00"
2019-04-20,61,13.9,"20/4/2019 6:30",25.5,"20/4/2019 12:00"
2019-04-21,50,14.7,"21/4/2019 6:00",26,"21/4/2019 12:30"
2019-04-22,59,15.7,"22/4/2019 6:30",26,"22/4/2019 12:30"
2019-04-23,49,15.7,"23/4/2019 3:30",23.5,"23/4/2019 11:00"
2019-04-24,54,14.1,"24/4/2019 4:30",25.6,"24/4/2019 14:00"
2019-04-25,61,13.5,"25/4/2019 3:30",26,"25/4/2019 12:30"
2019-04-26,53,15.4,"26/4/2019 1:00",28.6,"26/4/2019 14:00"
2019-04-27,48,10.5,"27/4/2019 22:30",18.8,"27/4/2019 14:30"
2019-04-28,48,7.7,"28/4/2019 6:00",22.1,"28/4/2019 14:30"
2019-04-29,52,9,"29/4/2019 5:00",21.6,"29/4/2019 13:00"
2019-04-30,58,10.9,"30/4/2019 6:03",24.5,"30/4/2019 13:30"
2019-05-01,48,13.6,"1/5/2019 3:00",24,"1/5/2019 14:00"
2019-05-02,48,16.1,"2/5/2019 4:00",25,"2/5/2019 12:30"
2019-05-03,50,17.1,"3/5/2019 1:00",23,"3/5/2019 11:00"
2019-05-04,48,14.2,"4/5/2019 23:30",21.5,"4/5/2019 14:00"
2019-05-05,50,11.1,"5/5/2019 6:30",18.9,"5/5/2019 12:30"
2019-05-06,48,8.6,"6/5/2019 23:30",20.1,"6/5/2019 12:30"
2019-05-07,54,5.8,"7/5/2019 6:51",22.5,"7/5/2019 15:30"
2019-05-08,58,5.7,"8/5/2019 6:05",20.9,"8/5/2019 14:00"
2019-05-09,48,5.6,"9/5/2019 7:00",20.3,"9/5/2019 14:00"
2019-05-10,49,7.7,"10/5/2019 7:00",19,"10/5/2019 15:30"
2019-05-11,53,9.1,"11/5/2019 4:00",20.7,"11/5/2019 13:00"
2019-05-12,48,8.4,"12/5/2019 23:00",20.4,"12/5/2019 13:30"
2019-05-13,53,6.3,"13/5/2019 5:00",22.4,"13/5/2019 13:00"
2019-05-14,57,9,"14/5/2019 6:30",22.8,"14/5/2019 12:30"
2019-05-15,59,8.7,"15/5/2019 6:26",21.8,"15/5/2019 13:30"
2019-05-16,61,8.8,"16/5/2019 7:03",22.1,"16/5/2019 14:30"
2019-05-17,65,8.4,"17/5/2019 5:00",23.2,"17/5/2019 14:30"
2019-05-18,62,8.8,"18/5/2019 6:30",22,"18/5/2019 13:00"
2019-05-19,58,10.6,"19/5/2019 6:00",21.7,"19/5/2019 12:30"
2019-05-20,56,9.7,"20/5/2019 5:30",23.1,"20/5/2019 13:30"
2019-05-21,62,9.5,"21/5/2019 3:42",26,"21/5/2019 14:30"
2019-05-22,62,10.1,"22/5/2019 7:00",23.1,"22/5/2019 11:30"
2019-05-23,60,11.1,"23/5/2019 7:08",23.6,"23/5/2019 14:30"
2019-05-24,49,9.5,"24/5/2019 6:30",23.5,"24/5/2019 13:00"
2019-05-25,48,7.6,"25/5/2019 6:30",26.5,"25/5/2019 15:00"
2019-05-26,48,7.1,"26/5/2019 22:30",22.4,"26/5/2019 15:00"
2019-05-27,53,4.4,"27/5/2019 6:30",19,"27/5/2019 11:30"
2019-05-28,48,4.8,"28/5/2019 6:30",18.7,"28/5/2019 14:30"
2019-05-29,53,10.3,"29/5/2019 22:30",18.6,"29/5/2019 15:00"
2019-05-30,48,6.7,"30/5/2019 3:30",15.8,"30/5/2019 14:00"
2019-05-31,48,5,"31/5/2019 6:00",19.2,"31/5/2019 14:00"
2019-06-01,48,7.5,"1/6/2019 6:00",18.6,"1/6/2019 12:30"
2019-06-02,50,9.3,"2/6/2019 23:30",19.8,"2/6/2019 12:30"
2019-06-03,48,9,"3/6/2019 23:00",17.4,"3/6/2019 11:00"
2019-06-04,54,7.1,"4/6/2019 5:30",14.4,"4/6/2019 14:00"
2019-06-05,48,9,"5/6/2019 4:00",15.4,"5/6/2019 15:00"
2019-06-06,52,2.2,"6/6/2019 5:34",17.8,"6/6/2019 13:30"
2019-06-07,55,8.7,"7/6/2019 6:30",16,"7/6/2019 15:00"
2019-06-08,50,8.7,"8/6/2019 4:00",14.8,"8/6/2019 15:00"
2019-06-09,51,6.7,"9/6/2019 7:30",21.6,"9/6/2019 15:00"
2019-06-10,50,7.2,"10/6/2019 7:00",21.3,"10/6/2019 15:00"
2019-06-11,57,6.7,"11/6/2019 7:00",21.5,"11/6/2019 12:00"
2019-06-12,55,6.2,"12/6/2019 7:00",22.3,"12/6/2019 14:30"
2019-06-13,48,12.8,"13/6/2019 0:30",22.2,"13/6/2019 11:00"
2019-06-14,48,7.8,"14/6/2019 23:30",19.1,"14/6/2019 15:30"
2019-06-15,52,4.7,"15/6/2019 6:00",19.5,"15/6/2019 14:00"
2019-06-16,63,9.6,"16/6/2019 23:30",14.6,"16/6/2019 14:30"
2019-06-17,59,9.2,"17/6/2019 0:00",15.9,"17/6/2019 11:30"
2019-06-18,48,9.7,"18/6/2019 23:30",18.9,"18/6/2019 14:00"
2019-06-19,48,5.6,"19/6/2019 23:30",15.5,"19/6/2019 12:00"
2019-06-20,49,4.2,"20/6/2019 3:00",15.3,"20/6/2019 12:00"
2019-06-21,48,6.6,"21/6/2019 6:30",14.6,"21/6/2019 14:30"
2019-06-22,48,4.9,"22/6/2019 3:30",14.5,"22/6/2019 12:00"
2019-06-23,52,4.8,"23/6/2019 6:30",15.6,"23/6/2019 12:30"
2019-06-24,63,9.4,"24/6/2019 3:00",15.9,"24/6/2019 13:00"
2019-06-25,65,8.6,"25/6/2019 7:30",16.8,"25/6/2019 11:30"
2019-06-26,57,9.5,"26/6/2019 23:30",17.9,"26/6/2019 12:30"
2019-06-27,58,8,"27/6/2019 22:30",18.9,"27/6/2019 13:30"
2019-06-28,58,8.5,"28/6/2019 0:00",20.1,"28/6/2019 14:00"
2019-06-29,49,5.9,"29/6/2019 4:30",20.3,"29/6/2019 14:00"
2019-06-30,48,6.1,"30/6/2019 23:30",17,"30/6/2019 15:00"
2019-07-01,48,3.8,"1/7/2019 3:00",17.1,"1/7/2019 15:00"
2019-07-02,54,3.7,"2/7/2019 22:30",20.2,"2/7/2019 15:30"
2019-07-03,48,3.7,"3/7/2019 3:00",18.5,"3/7/2019 11:30"
2019-07-04,65,7.5,"4/7/2019 3:00",16.8,"4/7/2019 15:00"
2019-07-05,69,9.6,"5/7/2019 21:00",16.9,"5/7/2019 15:00"
2019-07-06,61,9.1,"6/7/2019 7:00",19.2,"6/7/2019 14:00"
2019-07-07,57,10.1,"7/7/2019 22:00",19.1,"7/7/2019 13:30"
2019-07-08,54,8.4,"8/7/2019 23:30",20.1,"8/7/2019 13:30"
2019-07-09,48,5,"9/7/2019 23:30",17.5,"9/7/2019 14:30"
2019-07-10,48,4.6,"10/7/2019 0:30",16.7,"10/7/2019 14:30"
2019-07-11,48,8,"11/7/2019 1:30",19.2,"11/7/2019 14:00"
2019-07-12,50,8.3,"12/7/2019 2:00",19.6,"12/7/2019 14:00"
2019-07-13,58,9.3,"13/7/2019 21:30",16.3,"12/7/2019 23:53"
2019-07-14,48,4.1,"14/7/2019 5:30",16.3,"14/7/2019 14:00"
2019-07-15,50,5,"15/7/2019 0:00",17.5,"15/7/2019 15:00"
2019-07-16,48,5.2,"16/7/2019 6:30",20.3,"16/7/2019 14:30"
2019-07-17,49,6.6,"17/7/2019 7:00",19,"17/7/2019 15:30"
2019-07-18,48,5,"18/7/2019 23:30",19.7,"18/7/2019 14:30"
2019-07-19,48,2,"19/7/2019 2:30",20.1,"19/7/2019 15:30"
2019-07-20,54,2.4,"20/7/2019 6:30",19.8,"20/7/2019 15:00"
2019-07-21,52,2.4,"21/7/2019 7:21",23.2,"21/7/2019 15:00"
2019-07-22,48,5.7,"22/7/2019 0:00",22.1,"22/7/2019 13:30"
2019-07-23,56,3.7,"23/7/2019 5:43",22.6,"23/7/2019 15:30"
2019-07-24,48,4.7,"24/7/2019 5:00",19.2,"24/7/2019 14:00"
2019-07-25,49,4.1,"25/7/2019 6:00",19.2,"25/7/2019 15:00"
2019-07-26,59,3.8,"26/7/2019 6:00",18.1,"26/7/2019 14:00"
2019-07-27,50,8.1,"27/7/2019 7:00",18.5,"27/7/2019 12:00"
2019-07-28,57,4.4,"28/7/2019 7:00",18.2,"28/7/2019 13:30"
2019-07-29,51,4.2,"29/7/2019 6:00",20,"29/7/2019 14:00"
2019-07-30,54,10,"30/7/2019 23:30",15.1,"30/7/2019 13:30"
2019-07-31,49,7.6,"31/7/2019 6:00",16.3,"31/7/2019 13:30"
2019-08-01,59,8,"1/8/2019 23:29",19.4,"1/8/2019 14:30"
2019-08-02,57,7,"2/8/2019 23:30",17.9,"2/8/2019 15:00"
2019-08-03,49,4.4,"3/8/2019 7:00",20.7,"3/8/2019 14:00"
2019-08-04,48,7.5,"4/8/2019 6:30",17.1,"4/8/2019 12:30"
2019-08-05,56,5.8,"5/8/2019 7:05",20.3,"5/8/2019 15:00"
2019-08-06,59,2,"6/8/2019 7:00",20.9,"6/8/2019 14:30"
2019-08-07,48,1.6,"7/8/2019 6:00",22.5,"7/8/2019 15:00"
2019-08-08,53,3.1,"8/8/2019 7:00",19.9,"8/8/2019 12:30"
2019-08-09,54,10.9,"9/8/2019 23:30",16.9,"9/8/2019 12:31"
2019-08-10,56,8.7,"10/8/2019 7:00",14.7,"10/8/2019 15:00"
2019-08-11,52,5.2,"11/8/2019 5:30",15.1,"11/8/2019 12:00"
2019-08-12,48,4.4,"12/8/2019 23:30",17.8,"12/8/2019 14:00"
2019-08-13,48,2.8,"13/8/2019 3:30",17.8,"13/8/2019 14:00"
2019-08-14,52,5.2,"14/8/2019 23:33",18.9,"14/8/2019 14:30"
2019-08-15,55,3,"15/8/2019 5:30",20.3,"15/8/2019 16:00"
2019-08-16,48,1.6,"16/8/2019 6:30",24.1,"16/8/2019 15:30"
2019-08-17,50,6.9,"17/8/2019 1:30",17.7,"17/8/2019 12:30"
2019-08-18,59,5.4,"18/8/2019 5:30",20.5,"18/8/2019 12:00"
2019-08-19,60,9.3,"19/8/2019 23:30",16,"19/8/2019 12:30"
2019-08-20,49,6.2,"20/8/2019 5:30",20.1,"20/8/2019 14:00"
2019-08-21,56,3.6,"21/8/2019 5:00",21,"21/8/2019 13:30"
2019-08-22,57,7.9,"22/8/2019 5:30",18.6,"22/8/2019 10:30"
2019-08-23,48,5.1,"23/8/2019 5:30",18.1,"23/8/2019 15:30"
2019-08-24,56,1.4,"24/8/2019 6:30",24.6,"24/8/2019 15:30"
2019-08-25,50,3.4,"25/8/2019 6:30",21.2,"25/8/2019 11:30"
2019-08-26,54,12.5,"26/8/2019 8:26",15.6,"26/8/2019 14:30"
2019-08-27,50,11.5,"27/8/2019 23:30",16.7,"27/8/2019 13:30"
2019-08-28,48,7.8,"28/8/2019 6:00",21.1,"28/8/2019 14:30"
2019-08-29,64,5.6,"29/8/2019 3:30",13.8,"29/8/2019 8:30"
2019-08-30,71,10.4,"30/8/2019 2:55",14.6,"30/8/2019 15:40"
2019-08-31,50,12.3,"31/8/2019 0:30",16.9,"31/8/2019 14:00"
2019-09-01,48,7.9,"1/9/2019 4:30",22.9,"1/9/2019 15:00"
2019-09-02,56,7.2,"2/9/2019 6:00",19.5,"2/9/2019 11:00"
2019-09-03,52,7.3,"3/9/2019 5:22",22.8,"3/9/2019 13:30"
2019-09-04,60,6.4,"4/9/2019 6:00",27.5,"4/9/2019 15:30"
2019-09-05,48,11.5,"5/9/2019 1:00",21.3,"5/9/2019 13:00"
2019-09-06,56,11,"6/9/2019 6:28",29.5,"6/9/2019 16:19"
2019-09-07,57,6.2,"7/9/2019 5:30",18.2,"7/9/2019 12:02"
2019-09-08,55,10.3,"8/9/2019 23:30",18.5,"8/9/2019 14:30"
2019-09-09,52,10.1,"9/9/2019 0:00",17.3,"9/9/2019 12:30"
2019-09-10,50,7.1,"10/9/2019 4:30",16.4,"10/9/2019 13:30"
2019-09-11,48,5.9,"11/9/2019 5:30",19.5,"11/9/2019 12:30"
2019-09-12,59,5.9,"12/9/2019 5:00",25.5,"12/9/2019 14:30"
2019-09-13,48,10.7,"13/9/2019 23:30",19.7,"13/9/2019 14:00"
2019-09-14,58,6.9,"14/9/2019 6:00",18.8,"14/9/2019 11:00"
2019-09-15,50,6.5,"15/9/2019 4:30",27.1,"15/9/2019 13:30"
2019-09-16,58,9.4,"16/9/2019 3:30",27.1,"16/9/2019 13:30"
2019-09-17,84,8.5,"17/9/2019 6:30",14.6,"17/9/2019 18:30"
2019-09-18,74,13.4,"18/9/2019 3:00",16.5,"18/9/2019 16:00"
2019-09-19,60,14.2,"19/9/2019 6:00",20.4,"19/9/2019 11:30"
2019-09-20,52,12,"20/9/2019 5:30",21.4,"20/9/2019 14:00"
2019-09-21,48,15,"21/9/2019 6:00",24.5,"21/9/2019 13:00"
2019-09-22,48,15.7,"22/9/2019 23:30",23.2,"22/9/2019 13:30"
2019-09-23,49,7.6,"23/9/2019 23:30",20.8,"23/9/2019 13:30"
2019-09-24,48,6.6,"24/9/2019 5:00",21.4,"24/9/2019 14:30"
2019-09-25,48,6.8,"25/9/2019 3:00",19.6,"25/9/2019 12:00"
2019-09-26,48,10.6,"26/9/2019 6:00",20.2,"26/9/2019 12:00"
2019-09-27,55,10.7,"27/9/2019 5:00",25.4,"27/9/2019 15:00"
2019-09-28,48,10.4,"28/9/2019 3:30",19.1,"28/9/2019 10:30"
2019-09-29,48,8.9,"29/9/2019 5:30",21.4,"29/9/2019 13:30"
2019-09-30,48,12.2,"30/9/2019 6:00",18.4,"30/9/2019 10:00"
2019-10-01,48,8.7,"1/10/2019 3:30",20,"1/10/2019 14:00"
2019-10-02,50,8.2,"2/10/2019 4:17",25.4,"2/10/2019 13:30"
2019-10-03,52,10.1,"3/10/2019 5:30",29.9,"3/10/2019 13:30"
2019-10-04,55,10.7,"4/10/2019 4:30",32.7,"4/10/2019 12:00"
2019-10-05,48,15,"5/10/2019 8:30",18.2,"5/10/2019 14:30"
2019-10-06,48,15.3,"6/10/2019 5:00",23.4,"6/10/2019 16:00"
2019-10-07,48,16.5,"7/10/2019 3:30",21.1,"7/10/2019 10:00"
2019-10-08,55,12.8,"8/10/2019 22:30",23,"8/10/2019 12:30"
2019-10-09,55,9.7,"9/10/2019 5:00",17.9,"9/10/2019 12:30"
2019-10-10,48,9.9,"10/10/2019 6:00",18.7,"10/10/2019 12:00"
2019-10-11,51,10.2,"11/10/2019 5:00",17.3,"11/10/2019 13:00"
2019-10-12,58,11.2,"12/10/2019 5:30",17,"12/10/2019 10:30"
2019-10-13,49,9.8,"13/10/2019 23:30",18.5,"13/10/2019 11:30"
2019-10-14,48,9.1,"14/10/2019 3:00",22,"14/10/2019 11:30"
2019-10-15,59,11.3,"15/10/2019 3:00",25.2,"15/10/2019 13:00"
2019-10-16,52,14.4,"16/10/2019 2:00",25.1,"16/10/2019 16:30"
2019-10-17,61,15.5,"17/10/2019 5:00",27.4,"17/10/2019 12:30"
2019-10-18,48,8.1,"18/10/2019 5:00",24.8,"18/10/2019 13:30"
2019-10-19,55,7.1,"19/10/2019 5:30",28.2,"19/10/2019 14:00"
2019-10-20,48,7.7,"20/10/2019 4:00",20.3,"20/10/2019 14:00"
2019-10-21,48,8.4,"21/10/2019 5:00",22.8,"21/10/2019 12:30"
2019-10-22,55,9,"22/10/2019 4:16",24.1,"22/10/2019 12:00"
2019-10-23,54,12.8,"23/10/2019 5:11",25.1,"23/10/2019 12:30"
2019-10-24,49,15.8,"24/10/2019 2:30",25.8,"24/10/2019 13:00"
2019-10-25,49,13.9,"25/10/2019 5:30",35,"25/10/2019 13:00"
2019-10-26,61,18.8,"26/10/2019 23:30",30.6,"26/10/2019 12:00"
2019-10-27,48,12,"27/10/2019 23:30",22.3,"27/10/2019 14:00"
2019-10-28,51,10.7,"28/10/2019 4:30",20.5,"28/10/2019 9:00"
2019-10-29,48,10.5,"29/10/2019 5:00",25.3,"29/10/2019 12:00"
