"full_date","n_obv","min_temp","min_temp_time","max_temp","max_temp_time","extreme_flag","extreme_type","n_low","n_high","n_low_run","n_high_run","first_low_time","last_low_time","first_high_time","last_high_time"
2016-06-05,64,13.8,2016-06-05 23:00:00,19.3,2016-06-05 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-06-05,60,5.7,2017-06-05 07:00:00,19,2017-06-05 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-06-05,65,9.5,2018-06-05 06:30:00,14.6,2018-06-05 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-06-05,48,9,2019-06-05 04:00:00,15.4,2019-06-05 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-06-05,54,3.4,2020-06-05 07:00:00,18.9,2020-06-05 15:00:00,TRUE,"Cold",10,0,9,0,2020-06-06,2020-06-05 07:00:00,NA,NA
2010-07-05,60,7.4,2010-07-05 05:30:00,14.2,2010-07-05 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-07-05,53,8.5,2011-07-05 20:30:00,16.3,2011-07-05 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-07-05,76,8.4,2012-07-05 06:00:00,14.5,2012-07-05 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-07-05,50,4.2,2013-07-05 23:30:00,19,2013-07-05 12:00:00,TRUE,"Cold",2,0,1,0,2013-07-05 21:30:00,2013-07-05 23:30:00,NA,NA
2014-07-05,48,2.4,2014-07-05 06:00:00,17.4,2014-07-05 14:00:00,TRUE,"Cold",16,0,12,0,2014-07-05,2014-07-05 07:30:00,NA,NA
2015-07-05,48,2.6,2015-07-05 07:00:00,17.4,2015-07-05 14:30:00,TRUE,"Cold",18,0,18,0,2015-07-05 21:30:00,2015-07-05 08:00:00,NA,NA
2016-07-05,51,5.1,2016-07-05 01:30:00,18.3,2016-07-05 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-07-05,48,6.9,2017-07-05,19.6,2017-07-05 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-07-05,49,7.9,2018-07-05 03:30:00,24.1,2018-07-05 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-07-05,69,9.6,2019-07-05 21:00:00,16.9,2019-07-05 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-07-05,48,5.4,2020-07-05 06:30:00,18.1,2020-07-05 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-08-05,38,3.1,2010-08-05 07:00:00,14.4,2010-08-05 11:30:00,TRUE,"Cold",8,0,8,0,2010-08-05 04:00:00,2010-08-05 07:30:00,NA,NA
2011-08-05,62,6,2011-08-05 05:30:00,23.4,2011-08-05 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-08-05,50,1.6,2012-08-05 06:00:00,20.8,2012-08-05 13:30:00,TRUE,"Cold",17,0,14,0,2012-08-05 00:30:00,2012-08-05 07:30:00,NA,NA
2013-08-05,48,5,2013-08-05 03:30:00,19.9,2013-08-05 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-08-05,54,3.6,2014-08-05 07:00:00,18.3,2014-08-05 13:00:00,TRUE,"Cold",9,0,5,0,2014-08-05 22:00:00,2014-08-05 07:00:00,NA,NA
2015-08-05,48,3.4,2015-08-05 04:00:00,14.5,2015-08-05 16:30:00,TRUE,"Cold",11,0,10,0,2015-08-05 01:00:00,2015-08-05 07:00:00,NA,NA
2016-08-05,68,9.2,2016-08-05 06:30:00,15,2016-08-05 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-08-05,48,5.7,2017-08-05 04:30:00,19.2,2017-08-05 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-08-05,48,2.4,2018-08-05 07:00:00,19.9,2018-08-05 13:00:00,TRUE,"Cold",15,0,12,0,2018-08-05,2018-08-05 07:30:00,NA,NA
2019-08-05,56,5.8,2019-08-05 07:00:00,20.3,2019-08-05 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-08-05,48,4.4,2020-08-05 06:30:00,17.3,2020-08-05 15:00:00,TRUE,"Cold",1,0,1,0,2020-08-05 06:30:00,2020-08-05 06:30:00,NA,NA
2010-09-05,55,13.4,2010-09-05 20:00:00,20.6,2010-09-05 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-09-05,48,10.6,2011-09-05 02:30:00,22.3,2011-09-05 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-09-05,54,4.5,2012-09-05 06:00:00,27.2,2012-09-05 14:30:00,TRUE,"Cold",3,0,2,0,2012-09-05 05:00:00,2012-09-05 06:30:00,NA,NA
2013-09-05,56,9.1,2013-09-05 05:30:00,28.4,2013-09-05 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-09-05,59,8.7,2014-09-05 03:30:00,16.4,2014-09-05 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-09-05,56,7.7,2015-09-05 06:00:00,19.5,2015-09-05 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-09-05,48,6.6,2016-09-05 05:30:00,20.7,2016-09-05 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-09-05,51,7.1,2017-09-05 05:30:00,17.8,2017-09-05 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-09-05,67,5.4,2018-09-05 06:00:00,17.2,2018-09-05 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-09-05,48,11.5,2019-09-05 01:00:00,21.3,2019-09-05 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-09-05,54,8.8,2020-09-05 23:00:00,20.8,2020-09-05 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-01-06,49,20.3,2010-01-06 23:30:00,25.6,2010-01-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-01-06,52,18.4,2011-01-06 23:30:00,24.8,2011-01-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-01-06,51,14.2,2012-01-06 23:30:00,21.3,2012-01-06,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-01-06,48,19.1,2013-01-06 05:00:00,29.3,2013-01-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-01-06,52,16.1,2014-01-06 05:30:00,30.8,2014-01-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-01-06,52,19.1,2015-01-06 05:00:00,27.5,2015-01-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-01-06,81,16.6,2016-01-06 23:30:00,18.1,2016-01-06 07:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-01-06,57,18.5,2017-01-06 23:30:00,26.1,2017-01-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-01-06,50,17.9,2018-01-06 05:00:00,31,2018-01-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-01-06,52,17.9,2019-01-06 06:30:00,21.1,2019-01-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-01-06,51,17.4,2020-01-06 02:30:00,25.2,2020-01-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-01-06,63,18.5,2021-01-07,23.3,2021-01-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-10-06,65,14.6,2010-10-06 04:30:00,21.9,2010-10-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-10-06,51,10.9,2011-10-06 01:00:00,18.7,2011-10-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-10-06,65,15.5,2012-10-06 06:00:00,17.8,2012-10-06 16:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-10-06,48,8.9,2013-10-06 05:00:00,31.1,2013-10-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-10-06,48,16.9,2014-10-06 05:30:00,25.2,2014-10-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-10-06,51,14.1,2015-10-06 04:00:00,35.4,2015-10-06 12:30:00,TRUE,"Hot",0,2,0,2,NA,NA,2015-10-06 12:30:00,2015-10-06 13:00:00
2016-10-06,48,6.1,2016-10-06 05:30:00,27.3,2016-10-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-10-06,48,15.3,2017-10-06 23:30:00,20.4,2017-10-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-10-06,69,13.2,2018-10-06 06:00:00,18,2018-10-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-10-06,48,15.3,2019-10-06 05:00:00,23.4,2019-10-06 16:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-10-06,48,15.6,2020-10-06 05:00:00,19.5,2020-10-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-11-06,58,13.2,2010-11-06 02:30:00,17,2010-11-06 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-11-06,54,15,2011-11-06 03:30:00,31.9,2011-11-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-11-06,58,19.1,2012-11-06 23:30:00,28.6,2012-11-06 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-11-06,48,8.7,2013-11-06 05:00:00,22.5,2013-11-06 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-11-06,48,13,2014-11-06 01:00:00,20.6,2014-11-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-11-06,64,17.3,2015-11-06 23:30:00,27.9,2015-11-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-11-06,59,11.7,2016-11-06 05:30:00,23,2016-11-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-11-06,72,14.4,2017-11-06 23:30:00,24.8,2017-11-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-11-06,48,19.1,2018-11-06 02:00:00,32.1,2018-11-06 17:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-11-06,48,9.9,2019-11-06 03:00:00,28.5,2019-11-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-11-06,48,12,2020-11-06 23:00:00,19,2020-11-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-12-06,48,18.5,2010-12-06 03:30:00,26.4,2010-12-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-12-06,51,11.1,2011-12-06 23:30:00,17.9,2011-12-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-12-06,48,9.7,2012-12-06 04:30:00,21.2,2012-12-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-12-06,48,11.9,2013-12-06 23:00:00,20.8,2013-12-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-12-06,57,18.5,2014-12-06 23:30:00,27.1,2014-12-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-12-06,48,13.7,2015-12-06 04:00:00,27.1,2015-12-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-12-06,50,20.2,2016-12-06,24.2,2016-12-06 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-12-06,50,15.5,2017-12-06 13:00:00,24.1,2017-12-06 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-12-06,59,17.4,2018-12-06 05:00:00,24.9,2018-12-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-12-06,52,15.4,2019-12-06 05:30:00,28.4,2019-12-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-12-06,53,16.8,2020-12-06 23:30:00,29.5,2020-12-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-02-06,83,20.3,2010-02-06 04:30:00,22.9,2010-02-06 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-02-06,58,17,2011-02-06 19:30:00,32.6,2011-02-06 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-02-06,56,18.4,2012-02-06 05:00:00,24,2012-02-06 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-02-06,48,17.6,2013-02-06 00:30:00,26.1,2013-02-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-02-06,53,14.3,2014-02-06 23:30:00,23.1,2014-02-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-02-06,48,14.5,2015-02-06 04:30:00,23.5,2015-02-06 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-02-06,49,19.6,2016-02-06 23:00:00,25.4,2016-02-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-02-06,52,23.2,2017-02-06 23:30:00,30.9,2017-02-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-02-06,48,17.3,2018-02-06 04:30:00,27.5,2018-02-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-02-06,59,20.1,2019-02-06 05:00:00,29.2,2019-02-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-02-06,52,20.1,2020-02-06 02:00:00,24.1,2020-02-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-02-06,48,19.7,2021-02-06 23:30:00,25.1,2021-02-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-03-06,53,20.6,2010-03-06 02:00:00,28.4,2010-03-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-03-06,48,14.8,2011-03-06 06:30:00,21.2,2011-03-06 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-03-06,50,17.8,2012-03-06 04:30:00,22.1,2012-03-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-03-06,56,18,2013-03-06 05:30:00,26.2,2013-03-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-03-06,48,18.7,2014-03-06 22:30:00,25.1,2014-03-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-03-06,48,12.2,2015-03-06 03:30:00,29,2015-03-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-03-06,51,16.7,2016-03-06 03:30:00,28.9,2016-03-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-03-06,65,18.6,2017-03-06 23:30:00,24.3,2017-03-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-03-06,83,17.7,2018-03-06 20:00:00,23.9,2018-03-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-03-06,60,18.5,2019-03-06 23:30:00,35.2,2019-03-06 12:00:00,TRUE,"Hot",0,6,0,6,NA,NA,2019-03-06 12:00:00,2019-03-06 13:00:00
2020-03-06,52,20.5,2020-03-06 23:00:00,26,2020-03-06 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-03-06,48,17.6,2021-03-06 04:30:00,22.7,2021-03-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-04-06,48,14.9,2010-04-06 06:30:00,23.5,2010-04-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-04-06,65,14.2,2011-04-06 03:30:00,21.4,2011-04-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-04-06,48,15.2,2012-04-06 06:30:00,25.1,2012-04-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-04-06,71,13,2013-04-06 23:30:00,21.2,2013-04-06 12:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-04-06,60,16.9,2014-04-06 06:30:00,21.6,2014-04-06 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-04-06,51,12.8,2015-04-06 02:30:00,25.1,2015-04-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-04-06,50,16.3,2016-04-06 06:30:00,34.3,2016-04-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-04-06,48,10.9,2017-04-06 05:30:00,23,2017-04-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-04-06,48,16.4,2018-04-06 03:30:00,25.4,2018-04-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-04-06,48,15.3,2019-04-06,29,2019-04-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-04-06,48,10,2020-04-06 06:00:00,24,2020-04-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-05-06,48,7.4,2010-05-06 06:00:00,20.8,2010-05-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-05-06,48,7.8,2011-05-06 06:00:00,18.5,2011-05-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-05-06,49,7.6,2012-05-06 02:30:00,21.4,2012-05-06 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-05-06,48,7.3,2013-05-06 03:00:00,18.1,2013-05-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-05-06,48,9,2014-05-06 02:30:00,21.6,2014-05-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-05-06,48,10.7,2015-05-06 06:00:00,19.2,2015-05-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-05-06,61,9.7,2016-05-06 06:00:00,25.9,2016-05-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-05-06,55,8.8,2017-05-06 06:30:00,24.9,2017-05-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-05-06,49,6,2018-05-06 06:00:00,22.7,2018-05-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-05-06,48,8.6,2019-05-06 23:30:00,20.1,2019-05-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-05-06,56,7.6,2020-05-06 05:00:00,22.7,2020-05-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-06-06,54,8.6,2010-06-06 06:30:00,17.7,2010-06-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-06-06,48,3.5,2011-06-06 07:00:00,17.1,2011-06-06 13:30:00,TRUE,"Cold",5,0,4,0,2011-06-06 05:00:00,2011-06-06 07:30:00,NA,NA
2012-06-06,93,9.7,2012-06-06 23:30:00,14.4,2012-06-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-06-06,64,9.2,2013-06-06 07:30:00,19.9,2013-06-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-06-06,57,11.9,2014-06-06 23:00:00,16.3,2014-06-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-06-06,52,6.9,2015-06-06 23:00:00,19.4,2015-06-06 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-06-06,52,8.3,2016-06-06 23:30:00,18.1,2016-06-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-06-06,61,4.6,2017-06-06 05:30:00,16.7,2017-06-06 13:00:00,TRUE,"Cold",6,0,5,0,2017-06-06 04:00:00,2017-06-06 05:30:00,NA,NA
2018-06-06,64,10.3,2018-06-06 23:00:00,17,2018-06-06 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-06-06,52,2.2,2019-06-06 05:30:00,17.8,2019-06-06 13:30:00,TRUE,"Cold",12,0,12,0,2019-06-06 04:00:00,2019-06-06 07:30:00,NA,NA
2020-06-06,53,3.5,2020-06-06 05:30:00,18.4,2020-06-06 13:30:00,TRUE,"Cold",20,0,14,0,2020-06-06,2020-06-06 07:30:00,NA,NA
2010-07-06,54,8.3,2010-07-06 07:00:00,16.8,2010-07-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-07-06,50,5.6,2011-07-06 07:30:00,17,2011-07-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-07-06,63,8.8,2012-07-06 07:30:00,14.5,2012-07-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-07-06,48,3.1,2013-07-06 02:30:00,16.8,2013-07-06 15:30:00,TRUE,"Cold",9,0,3,0,2013-07-06,2013-07-06 07:30:00,NA,NA
2014-07-06,48,6.5,2014-07-06 05:30:00,16.8,2014-07-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-07-06,50,0.7,2015-07-06 06:30:00,15.7,2015-07-06 14:00:00,TRUE,"Cold",19,0,14,0,2015-07-06,2015-07-06 08:00:00,NA,NA
2016-07-06,59,9.7,2016-07-06 01:00:00,17.2,2016-07-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-07-06,50,4.5,2017-07-06 23:30:00,17.5,2017-07-06 14:30:00,TRUE,"Cold",3,0,2,0,2017-07-06 23:00:00,2017-07-06 05:30:00,NA,NA
2018-07-06,52,7.7,2018-07-06 23:30:00,24.5,2018-07-06 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-07-06,61,9.1,2019-07-06 07:00:00,19.2,2019-07-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-07-06,50,7.4,2020-07-06 21:00:00,17.6,2020-07-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-08-06,48,3.9,2010-08-06 06:30:00,15.9,2010-08-06 13:00:00,TRUE,"Cold",3,0,2,0,2010-08-06 04:00:00,2010-08-06 07:00:00,NA,NA
2011-08-06,48,5.7,2011-08-06 06:00:00,22.9,2011-08-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-08-06,48,4.8,2012-08-06 06:30:00,17.4,2012-08-06 13:00:00,TRUE,"Cold",1,0,1,0,2012-08-06 06:30:00,2012-08-06 06:30:00,NA,NA
2013-08-06,50,6.3,2013-08-06 06:30:00,22.4,2013-08-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-08-06,52,1.8,2014-08-06 07:00:00,20.7,2014-08-06 15:00:00,TRUE,"Cold",20,0,14,0,2014-08-06,2014-08-06 07:30:00,NA,NA
2015-08-06,48,3.9,2015-08-06 06:30:00,15.6,2015-08-06 15:00:00,TRUE,"Cold",4,0,4,0,2015-08-06 05:30:00,2015-08-06 07:00:00,NA,NA
2016-08-06,50,8,2016-08-06 22:30:00,15.4,2016-08-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-08-06,48,10.2,2017-08-06 07:00:00,20.6,2017-08-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-08-06,59,6.5,2018-08-06 04:00:00,18.5,2018-08-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-08-06,59,2,2019-08-06 07:00:00,20.9,2019-08-06 14:30:00,TRUE,"Cold",17,0,17,0,2019-08-06 04:00:00,2019-08-06 07:30:00,NA,NA
2020-08-06,48,4.5,2020-08-06 07:00:00,14.9,2020-08-06 13:00:00,TRUE,"Cold",2,0,2,0,2020-08-06 06:30:00,2020-08-06 07:00:00,NA,NA
2010-09-06,48,7.6,2010-09-06 23:30:00,19.5,2010-09-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-09-06,51,10.5,2011-09-06 06:30:00,25.4,2011-09-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-09-06,51,11.4,2012-09-06 23:30:00,26.9,2012-09-06 15:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-09-06,49,12.6,2013-09-06 06:30:00,22.9,2013-09-06 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-09-06,60,9.1,2014-09-06 03:30:00,16.9,2014-09-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-09-06,65,10.1,2015-09-06 06:30:00,16.3,2015-09-06 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-09-06,59,7.1,2016-09-06 06:00:00,22.6,2016-09-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-09-06,53,8.4,2017-09-06 23:30:00,18.9,2017-09-06 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-09-06,57,7,2018-09-06 06:00:00,19.7,2018-09-06 13:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2019-09-06,56,11.2,2019-09-06 06:30:00,29.5,2019-09-06 16:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-09-06,52,7.6,2020-09-06 02:30:00,19.3,2020-09-06 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-01-07,48,20.5,2010-01-07,23.6,2010-01-07 14:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-01-07,60,17.5,2011-01-07 01:30:00,26.9,2011-01-07 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-01-07,48,12.4,2012-01-07 04:30:00,24.7,2012-01-07 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-01-07,48,21.1,2013-01-07 04:00:00,27.6,2013-01-07 14:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2014-01-07,52,17.4,2014-01-07 06:00:00,21,2014-01-07 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2015-01-07,52,19.8,2015-01-07 05:00:00,29.5,2015-01-07 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2016-01-07,88,15.7,2016-01-07 23:30:00,22.5,2016-01-07 12:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2017-01-07,48,15.9,2017-01-07 05:00:00,26.9,2017-01-07 10:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2018-01-07,53,20.1,2018-01-07 04:30:00,43.9,2018-01-07 13:00:00,TRUE,"Hot",0,15,0,13,NA,NA,2018-01-07 10:00:00,2018-01-07 09:30:00
2019-01-07,55,19.4,2019-01-07 00:30:00,22.6,2019-01-07 18:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2020-01-07,49,19.9,2020-01-07 05:00:00,29.4,2020-01-07 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2021-01-07,56,17.7,2021-01-07 20:30:00,22.1,2021-01-07 15:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2010-10-07,54,14,2010-10-07 02:00:00,21.9,2010-10-07 11:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2011-10-07,54,13.8,2011-10-07 04:30:00,22,2011-10-07 13:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2012-10-07,50,11.2,2012-10-07 05:00:00,18.6,2012-10-07 11:30:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
2013-10-07,61,15.5,2013-10-07 05:00:00,19.4,2013-10-07 10:00:00,FALSE,NA,0,0,0,0,NA,NA,NA,NA
